"module name","license","repository"
"postcss-modules-local-by-default@1.2.0","MIT","https://github.com/css-modules/postcss-modules-local-by-default"
"postcss-modules-scope@1.1.0","ISC","https://github.com/css-modules/postcss-modules-scope"
"postcss-modules-values@1.3.0","ISC","https://github.com/css-modules/postcss-modules-values"
"postcss-normalize-charset@1.1.1","MIT","https://github.com/ben-eb/postcss-charset"
"postcss-normalize-url@3.0.8","MIT","https://github.com/ben-eb/postcss-normalize-url"
"postcss-ordered-values@2.2.3","MIT","https://github.com/ben-eb/postcss-ordered-values"
"postcss-reduce-idents@2.4.0","MIT","https://github.com/ben-eb/postcss-reduce-idents"
"postcss-reduce-initial@1.0.1","MIT","https://github.com/ben-eb/postcss-reduce-initial"
"postcss-reduce-transforms@1.0.4","MIT","https://github.com/ben-eb/postcss-reduce-transforms"
"postcss-selector-parser@2.2.3","MIT","https://github.com/postcss/postcss-selector-parser"
"postcss-svgo@2.1.6","MIT","https://github.com/ben-eb/postcss-svgo"
"postcss-unique-selectors@2.0.2","MIT","https://github.com/ben-eb/postcss-unique-selectors"
"postcss-value-parser@3.3.0","MIT","https://github.com/TrySound/postcss-value-parser"
"postcss-zindex@2.2.0","MIT","https://github.com/ben-eb/postcss-zindex"
"postcss@5.2.18","MIT","https://github.com/postcss/postcss"
"postcss@6.0.16","MIT","https://github.com/postcss/postcss"
"prelude-ls@1.1.2","MIT","https://github.com/gkz/prelude-ls"
"prepend-http@1.0.4","MIT","https://github.com/sindresorhus/prepend-http"
"preserve@0.2.0","MIT","https://github.com/jonschlinkert/preserve"
"pretty-error@2.1.1","MIT","https://github.com/AriaMinaei/pretty-error"
"pretty-format@18.1.0","BSD-3-Clause","https://github.com/facebook/jest"
"private@0.1.8","MIT","https://github.com/benjamn/private"
"process-nextick-args@1.0.7","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"process@0.11.10","MIT","https://github.com/shtylman/node-process"
"process@0.5.2","MIT*","https://github.com/shtylman/node-process"
"progress@1.1.8","MIT*","https://github.com/visionmedia/node-progress"
"promise@7.3.1","MIT","https://github.com/then/promise"
"prop-types-extra@1.0.1","MIT","https://github.com/react-bootstrap/react-prop-types"
"prop-types@15.6.0","MIT","https://github.com/reactjs/prop-types"
"prop-types@15.6.2","MIT","https://github.com/facebook/prop-types"
"proxy-addr@1.1.5","MIT","https://github.com/jshttp/proxy-addr"
"proxy-addr@2.0.2","MIT","https://github.com/jshttp/proxy-addr"
"prr@1.0.1","MIT","https://github.com/rvagg/prr"
"pseudomap@1.0.2","ISC","https://github.com/isaacs/pseudomap"
"public-encrypt@4.0.0","MIT","https://github.com/crypto-browserify/publicEncrypt"
"punycode@1.3.2","MIT","https://github.com/bestiejs/punycode.js"
"punycode@1.4.1","MIT","https://github.com/bestiejs/punycode.js"
"q@1.5.1","MIT","https://github.com/kriskowal/q"
"qs@6.2.0","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.3.2","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.4.0","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.5.1","BSD-3-Clause","https://github.com/ljharb/qs"
"query-string@4.3.4","MIT","https://github.com/sindresorhus/query-string"
"querystring-es3@0.2.1","MIT","https://github.com/mike-spainhower/querystring"
"querystring@0.2.0","MIT","https://github.com/Gozala/querystring"
"querystringify@0.0.4","MIT","https://github.com/unshiftio/querystringify"
"querystringify@1.0.0","MIT","https://github.com/unshiftio/querystringify"
"randomatic@1.1.7","MIT","https://github.com/jonschlinkert/randomatic"
"randombytes@2.0.6","MIT","https://github.com/crypto-browserify/randombytes"
"randomfill@1.0.3","MIT","https://github.com/crypto-browserify/randombytes"
"range-parser@1.2.0","MIT","https://github.com/jshttp/range-parser"
"raw-body@2.3.2","MIT","https://github.com/stream-utils/raw-body"
"rc@1.2.1","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc"
"react-addons-test-utils@15.6.2","MIT","https://github.com/facebook/react"
"react-autosuggest@9.4.2","MIT","https://github.com/moroshko/react-autosuggest"
"react-autowhatever@10.1.2","MIT","https://github.com/moroshko/react-autowhatever"
"react-bootstrap-modal@3.0.1","MIT","https://github.com/jquense/react-bootstrap-modal"
"react-bootstrap-typeahead@3.2.4","MIT","https://github.com/ericgio/react-bootstrap-typeahead"
"react-bootstrap@0.31.5","MIT","https://github.com/react-bootstrap/react-bootstrap"
"react-confirm-bootstrap@3.1.4","MIT","https://github.com/gregthebusker/react-confirm-bootstrap"
"react-datetime@2.11.1","MIT","https://github.com/YouCanBookMe/react-datetime"
"react-deep-force-update@1.1.1","MIT","https://github.com/gaearon/react-deep-force-update"
"react-dom@15.6.2","MIT","https://github.com/facebook/react"
"react-dropzone-component@1.4.1","MIT","https://github.com/felixrieseberg/React-Dropzone"
"react-dropzone@3.13.4","MIT","https://github.com/okonet/react-dropzone"
"react-epicollect-web-app@1.0.7","MIT",""
"react-lifecycles-compat@3.0.4","MIT","https://github.com/reactjs/react-lifecycles-compat"
"react-loader-advanced@1.7.1","MIT","https://github.com/nygardk/react-loader-advanced"
"react-onclickoutside@6.7.0","MIT","https://github.com/Pomax/react-onclickoutside"
"react-overlays@0.6.12","MIT","https://github.com/react-bootstrap/react-overlays"
"react-overlays@0.7.4","MIT","https://github.com/react-bootstrap/react-overlays"
"react-overlays@0.8.3","MIT","https://github.com/react-bootstrap/react-overlays"
"react-popper@1.0.2","MIT","https://github.com/souporserious/react-popper"
"react-prop-types@0.4.0","MIT","https://github.com/react-bootstrap/react-prop-types"
"react-proxy@1.1.8","MIT","https://github.com/gaearon/react-proxy"
"react-redux@5.0.6","MIT","https://github.com/reactjs/react-redux"
"react-tap-event-plugin@1.0.0","Apache-2.0","https://github.com/zilverline/react-tap-event-plugin"
"react-themeable@1.1.0","MIT","https://github.com/markdalgleish/react-themeable"
"react-toastr@2.9.5","MIT","https://github.com/tomchentw/react-toastr"
"react-transform-catch-errors@1.0.2","MIT","https://github.com/gaearon/react-transform-catch-errors"
"react-transform-hmr@1.0.4","MIT","https://github.com/gaearon/react-transform-hmr"
"react-transition-group@1.2.1","BSD-3-Clause","https://github.com/reactjs/react-transition-group"
"react-transition-group@2.5.0","BSD-3-Clause","https://github.com/reactjs/react-transition-group"
"react@15.6.2","MIT","https://github.com/facebook/react"
"read-pkg-up@1.0.1","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg@1.1.0","MIT","https://github.com/sindresorhus/read-pkg"
"readable-stream@1.0.34","MIT","https://github.com/isaacs/readable-stream"
"readable-stream@2.2.9","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@2.3.3","MIT","https://github.com/nodejs/readable-stream"
"readdirp@2.1.0","MIT","https://github.com/thlorenz/readdirp"
"readline2@1.0.1","MIT","https://github.com/SBoudrias/readline2"
"rechoir@0.6.2","MIT","https://github.com/tkellen/node-rechoir"
"redbox-react@1.5.0","MIT","https://github.com/commissure/redbox-react"
"redent@1.0.0","MIT","https://github.com/sindresorhus/redent"
"redeyed@1.0.1","MIT","https://github.com/thlorenz/redeyed"
"reduce-css-calc@1.3.0","MIT","https://github.com/MoOx/reduce-css-calc"
"reduce-function-call@1.0.2","MIT","https://github.com/MoOx/reduce-function-call"
"redux-freeze-state@1.0.0","MIT","https://github.com/jfpalacios/redux-freeze-state"
"redux-promise-middleware@4.4.2","MIT","https://github.com/pburtchaell/redux-promise-middleware"
"redux-thunk@2.2.0","MIT","https://github.com/gaearon/redux-thunk"
"redux@3.7.2","MIT","https://github.com/reactjs/redux"
"regenerate@1.3.3","MIT","https://github.com/mathiasbynens/regenerate"
"regenerator-runtime@0.10.5","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-runtime@0.11.1","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-transform@0.10.1","BSD*","https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform"
"regex-cache@0.4.4","MIT","https://github.com/jonschlinkert/regex-cache"
"regexpu-core@1.0.0","MIT","https://github.com/mathiasbynens/regexpu-core"
"regexpu-core@2.0.0","MIT","https://github.com/mathiasbynens/regexpu-core"
"regjsgen@0.2.0","MIT","https://github.com/d10/regjsgen"
"regjsparser@0.1.5","BSD*","https://github.com/jviereck/regjsparser"
"relateurl@0.2.7","MIT","https://github.com/stevenvachon/relateurl"
"remove-trailing-separator@1.1.0","ISC","https://github.com/darsain/remove-trailing-separator"
"renderkid@2.0.1","MIT","https://github.com/AriaMinaei/RenderKid"
"repeat-element@1.1.2","MIT","https://github.com/jonschlinkert/repeat-element"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string"
"repeating@2.0.1","MIT","https://github.com/sindresorhus/repeating"
"request@2.79.0","Apache-2.0","https://github.com/request/request"
"request@2.81.0","Apache-2.0","https://github.com/request/request"
"request@2.83.0","Apache-2.0","https://github.com/request/request"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-main-filename@1.0.1","ISC","https://github.com/yargs/require-main-filename"
"require-uncached@1.0.3","MIT","https://github.com/sindresorhus/require-uncached"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port"
"resolve-from@1.0.1","MIT","https://github.com/sindresorhus/resolve-from"
"resolve@1.1.7","MIT","https://github.com/substack/node-resolve"
"resolve@1.5.0","MIT","https://github.com/browserify/node-resolve"
"restore-cursor@1.0.1","MIT","https://github.com/sindresorhus/restore-cursor"
"right-align@0.1.3","MIT","https://github.com/jonschlinkert/right-align"
"rimraf@2.6.1","ISC","https://github.com/isaacs/rimraf"
"rimraf@2.6.2","ISC","https://github.com/isaacs/rimraf"
"ripemd160@0.2.0","Custom: https://code.google.com/p/crypto-js/","https://github.com/cryptocoinjs/ripemd160"
"ripemd160@2.0.1","MIT","https://github.com/crypto-browserify/ripemd160"
"run-async@0.1.0","MIT","https://github.com/SBoudrias/run-async"
"rx-lite@3.1.2","Apache License, Version 2.0","https://github.com/Reactive-Extensions/RxJS"
"safe-buffer@5.0.1","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.1.1","MIT","https://github.com/feross/safe-buffer"
"sane@1.4.1","MIT","https://github.com/amasad/sane"
"sass-graph@2.2.4","MIT","https://github.com/xzyfer/sass-graph"
"sass-loader@4.1.1","MIT","https://github.com/jtangelder/sass-loader"
"sax@1.2.4","ISC","https://github.com/isaacs/sax-js"
"scss-tokenizer@0.2.3","MIT","https://github.com/sasstools/scss-tokenizer"
"section-iterator@2.0.0","MIT","https://github.com/moroshko/section-iterator"
"semver@5.3.0","ISC","https://github.com/npm/node-semver"
"semver@5.4.1","ISC","https://github.com/npm/node-semver"
"send@0.14.2","MIT","https://github.com/pillarjs/send"
"send@0.16.1","MIT","https://github.com/pillarjs/send"
"serve-index@1.9.1","MIT","https://github.com/expressjs/serve-index"
"serve-static@1.11.2","MIT","https://github.com/expressjs/serve-static"
"serve-static@1.13.1","MIT","https://github.com/expressjs/serve-static"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"set-immediate-shim@1.0.1","MIT","https://github.com/sindresorhus/set-immediate-shim"
"setimmediate@1.0.5","MIT","https://github.com/YuzuJS/setImmediate"
"setprototypeof@1.0.2","ISC","https://github.com/wesleytodd/setprototypeof"
"setprototypeof@1.0.3","ISC","https://github.com/wesleytodd/setprototypeof"
"setprototypeof@1.1.0","ISC","https://github.com/wesleytodd/setprototypeof"
"sha.js@2.2.6","MIT","https://github.com/dominictarr/sha.js"
"sha.js@2.4.9","MIT","https://github.com/crypto-browserify/sha.js"
"shallow-equal@1.0.0","MIT","https://github.com/moroshko/shallow-equal"
"shelljs@0.7.8","BSD-3-Clause","https://github.com/shelljs/shelljs"
"shellwords@0.1.1","MIT","https://github.com/jimmycuadra/shellwords"
"signal-exit@3.0.2","ISC","https://github.com/tapjs/signal-exit"
"slash@1.0.0","MIT","https://github.com/sindresorhus/slash"
"slice-ansi@0.0.4","MIT","https://github.com/chalk/slice-ansi"
"sntp@1.0.9","BSD","https://github.com/hueniverse/sntp"
"sntp@2.1.0","BSD-3-Clause","https://github.com/hueniverse/sntp"
"sockjs-client@1.1.4","MIT","https://github.com/sockjs/sockjs-client"
"sockjs@0.3.19","MIT","https://github.com/sockjs/sockjs-node"
"sort-keys@1.1.2","MIT","https://github.com/sindresorhus/sort-keys"
"source-list-map@0.1.8","MIT","https://github.com/webpack/source-list-map"
"source-map-support@0.4.18","MIT","https://github.com/evanw/node-source-map-support"
"source-map@0.4.4","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.5.6","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"sourcemapped-stacktrace@1.1.8","BSD-3-Clause","https://github.com/novocaine/sourcemapped-stacktrace"
"spdx-correct@1.0.2","Apache-2.0","https://github.com/kemitchell/spdx-correct.js"
"spdx-expression-parse@1.0.4","(MIT AND CC-BY-3.0)","https://github.com/kemitchell/spdx-expression-parse.js"
"spdx-license-ids@1.2.2","Unlicense","https://github.com/shinnn/spdx-license-ids"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sshpk@1.13.0","MIT","https://github.com/arekinath/node-sshpk"
"sshpk@1.13.1","MIT","https://github.com/arekinath/node-sshpk"
"stackframe@0.3.1","Public Domain","https://github.com/stacktracejs/stackframe"
"statuses@1.3.1","MIT","https://github.com/jshttp/statuses"
"stdout-stream@1.4.0","MIT*","https://github.com/mafintosh/stdout-stream"
"stream-browserify@2.0.1","MIT","https://github.com/substack/stream-browserify"
"stream-cache@0.0.2","MIT*","https://github.com/felixge/node-stream-cache"
"stream-http@2.7.2","MIT","https://github.com/jhiesey/stream-http"
"strict-uri-encode@1.1.0","MIT","https://github.com/kevva/strict-uri-encode"
"string-width@1.0.2","MIT","https://github.com/sindresorhus/string-width"
"string-width@2.1.1","MIT","https://github.com/sindresorhus/string-width"
"string_decoder@0.10.31","MIT","https://github.com/rvagg/string_decoder"
"string_decoder@1.0.1","MIT","https://github.com/rvagg/string_decoder"
"string_decoder@1.0.3","MIT","https://github.com/rvagg/string_decoder"
"stringstream@0.0.5","MIT","https://github.com/mhart/StringStream"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@4.0.0","MIT","https://github.com/chalk/strip-ansi"
"strip-bom@2.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-bom@3.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-indent@1.0.1","MIT","https://github.com/sindresorhus/strip-indent"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"style-loader@0.13.2","MIT","https://github.com/webpack/style-loader"
"supports-color@2.0.0","MIT","https://github.com/chalk/supports-color"
"supports-color@3.2.3","MIT","https://github.com/chalk/supports-color"
"supports-color@4.5.0","MIT","https://github.com/chalk/supports-color"
"supports-color@5.1.0","MIT","https://github.com/chalk/supports-color"
"svgo@0.7.2","MIT","https://github.com/svg/svgo"
"symbol-observable@1.1.0","MIT","https://github.com/blesh/symbol-observable"
"symbol-tree@3.2.2","MIT","https://github.com/jsdom/js-symbol-tree"
"table@3.8.3","BSD-3-Clause","https://github.com/gajus/table"
"tapable@0.1.10","MIT","https://github.com/webpack/tapable"
"tar-pack@3.4.0","BSD-2-Clause","https://github.com/ForbesLindesay/tar-pack"
"tar@2.2.1","ISC","https://github.com/isaacs/node-tar"
"test-exclude@3.3.0","ISC","https://github.com/istanbuljs/test-exclude"
"text-table@0.2.0","MIT","https://github.com/substack/text-table"
"throat@3.2.0","MIT","https://github.com/ForbesLindesay/throat"
"through@2.3.8","MIT","https://github.com/dominictarr/through"
"time-stamp@2.0.0","MIT","https://github.com/jonschlinkert/time-stamp"
"timers-browserify@1.4.2","MIT","https://github.com/jryans/timers-browserify"
"timers-browserify@2.0.4","MIT","https://github.com/jryans/timers-browserify"
"tmpl@1.0.4","BSD-3-Clause","https://github.com/daaku/nodejs-tmpl"
"to-arraybuffer@1.0.1","MIT","https://github.com/jhiesey/to-arraybuffer"
"to-fast-properties@1.0.3","MIT","https://github.com/sindresorhus/to-fast-properties"
"toposort@1.0.6","MIT","https://github.com/marcelklehr/toposort"
"tough-cookie@2.3.2","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tough-cookie@2.3.3","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tr46@0.0.3","MIT","https://github.com/Sebmaster/tr46.js"
"trim-newlines@1.0.0","MIT","https://github.com/sindresorhus/trim-newlines"
"trim-right@1.0.1","MIT","https://github.com/sindresorhus/trim-right"
"true-case-path@1.0.2","Apache*","https://github.com/barsh/true-case-path"
"tty-browserify@0.0.0","MIT","https://github.com/substack/tty-browserify"
"tunnel-agent@0.4.3","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"tweetnacl@0.14.5","Unlicense","https://github.com/dchest/tweetnacl-js"
"type-check@0.3.2","MIT","https://github.com/gkz/type-check"
"type-is@1.6.15","MIT","https://github.com/jshttp/type-is"
"typed-styles@0.0.5","MIT",""
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray"
"ua-parser-js@0.7.17","(GPL-2.0 OR MIT)","https://github.com/faisalman/ua-parser-js"
"uglify-js@2.7.5","BSD-2-Clause","https://github.com/mishoo/UglifyJS2"
"uglify-js@2.8.29","BSD-2-Clause","https://github.com/mishoo/UglifyJS2"
"uglify-js@3.3.5","BSD-2-Clause","https://github.com/mishoo/UglifyJS2"
"uglify-to-browserify@1.0.2","MIT","https://github.com/ForbesLindesay/uglify-to-browserify"
"uid-number@0.0.6","ISC","https://github.com/isaacs/uid-number"
"ultron@1.1.1","MIT","https://github.com/unshiftio/ultron"
"unc-path-regex@0.1.2","MIT","https://github.com/regexhq/unc-path-regex"
"uncontrollable@4.1.0","MIT","https://github.com/jquense/uncontrollable"
"uniq@1.0.1","MIT","https://github.com/mikolalysenko/uniq"
"uniqid@4.1.1","MIT","https://github.com/adamhalasz/uniqid"
"uniqs@2.0.0","MIT","https://github.com/fgnass/uniqs"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
"upper-case@1.1.3","MIT","https://github.com/blakeembrey/upper-case"
"url-parse@1.0.5","MIT","https://github.com/unshiftio/url-parse"
"url-parse@1.2.0","MIT","https://github.com/unshiftio/url-parse"
"url@0.11.0","MIT","https://github.com/defunctzombie/node-url"
"user-home@2.0.0","MIT","https://github.com/sindresorhus/user-home"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"util@0.10.3","MIT","https://github.com/defunctzombie/node-util"
"utila@0.3.3","MIT","https://github.com/AriaMinaei/utila"
"utila@0.4.0","MIT","https://github.com/AriaMinaei/utila"
"utils-merge@1.0.0","MIT","https://github.com/jaredhanson/utils-merge"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@3.0.1","MIT","https://github.com/kelektiv/node-uuid"
"uuid@3.1.0","MIT","https://github.com/kelektiv/node-uuid"
"validate-npm-package-license@3.0.1","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"vendors@1.0.1","MIT","https://github.com/wooorm/vendors"
"verror@1.10.0","MIT","https://github.com/davepacheco/node-verror"
"verror@1.3.6","MIT*","https://github.com/davepacheco/node-verror"
"vm-browserify@0.0.4","MIT","https://github.com/substack/vm-browserify"
"walker@1.0.7","Apache-2.0","https://github.com/daaku/nodejs-walker"
"warning@3.0.0","BSD-3-Clause","https://github.com/BerkeleyTrue/warning"
"warning@4.0.2","MIT","https://github.com/BerkeleyTrue/warning"
"watch@0.10.0","Apache*","https://github.com/mikeal/watch"
"watchpack@0.2.9","MIT","https://github.com/webpack/watchpack"
"webidl-conversions@3.0.1","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webidl-conversions@4.0.2","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webpack-bundle-analyzer@2.9.2","MIT","https://github.com/webpack-contrib/webpack-bundle-analyzer"
"webpack-core@0.6.9","MIT","https://github.com/webpack/core"
"webpack-dev-middleware@1.12.2","MIT","https://github.com/webpack/webpack-dev-middleware"
"webpack-dev-server@1.16.5","MIT","https://github.com/webpack/webpack-dev-server"
"webpack-hot-middleware@2.21.0","MIT","https://github.com/glenjamin/webpack-hot-middleware"
"webpack-sources@0.1.5","MIT","https://github.com/webpack/webpack-sources"
"webpack@1.15.0","MIT","https://github.com/webpack/webpack"
"websocket-driver@0.7.0","MIT","https://github.com/faye/websocket-driver-node"
"websocket-extensions@0.1.3","MIT","https://github.com/faye/websocket-extensions-node"
"whatwg-encoding@1.0.3","MIT","https://github.com/jsdom/whatwg-encoding"
"whatwg-fetch@0.9.0","MIT","https://github.com/github/fetch"
"whatwg-fetch@2.0.3","MIT","https://github.com/github/fetch"
"whatwg-url@4.8.0","MIT","https://github.com/jsdom/whatwg-url"
"whet.extend@0.9.9","MIT","https://github.com/Meettya/whet.extend"
"which-module@1.0.0","ISC","https://github.com/nexdrew/which-module"
"which@1.3.0","ISC","https://github.com/isaacs/node-which"
"wide-align@1.1.2","ISC","https://github.com/iarna/wide-align"
"window-size@0.1.0","MIT","https://github.com/jonschlinkert/window-size"
"wolfy87-eventemitter@5.2.4","Unlicense","https://github.com/Olical/EventEmitter"
"wordwrap@0.0.2","MIT*","https://github.com/substack/node-wordwrap"
"wordwrap@0.0.3","MIT","https://github.com/substack/node-wordwrap"
"wordwrap@1.0.0","MIT","https://github.com/substack/node-wordwrap"
"worker-farm@1.5.2","MIT","https://github.com/rvagg/node-worker-farm"
"wrap-ansi@2.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"write@0.2.1","MIT","https://github.com/jonschlinkert/write"
"ws@4.0.0","MIT","https://github.com/websockets/ws"
"xml-char-classes@1.0.0","MIT","https://github.com/sindresorhus/xml-char-classes"
"xml-name-validator@2.0.1","WTFPL","https://github.com/jsdom/xml-name-validator"
"xtend@4.0.1","MIT","https://github.com/Raynos/xtend"
"y18n@3.2.1","ISC","https://github.com/yargs/y18n"
"yallist@2.1.2","ISC","https://github.com/isaacs/yallist"
"yargs-parser@4.2.1","ISC","https://github.com/yargs/yargs-parser"
"yargs-parser@5.0.0","ISC","https://github.com/yargs/yargs-parser"
"yargs@3.10.0","MIT","https://github.com/bcoe/yargs"
"yargs@6.6.0","MIT","https://github.com/yargs/yargs"
"yargs@7.1.0","MIT","https://github.com/yargs/yargs"
